"","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6","Sample7","Sample8","Sample9","Sample10","Sample11","Sample12","Sample13","Sample14","Sample15","Sample16","Sample17","Sample18","Sample19","Sample20","Sample21","Sample22","Sample23","Sample24","Sample25","Sample26"
"Ala_0.0",0.977422394451061,0.976999675420887,0.989190170260112,0.943134400667151,0.968999348743268,0.967315700706756,0.980065281405822,0.976201520192139,0.945491441282934,0.959559395855335,0.970278217617952,0.947746660867187,0.978178703375091,0.973643814415948,0.97113695772113,0.941857635016734,0.972062267018608,0.965129044021878,0.932322295962124,0.973534177424536,0.937392646935044,0.965748493131362,0.949721846519962,0.99744772560431,0.977261285185026,0.954987197598302
"Ala_1.0",0,0.00365329556133458,0.0108098297398885,0.00519405018770758,0.00547272390546957,0.00582553611559561,0.0035569982986411,0.00420676773566279,0.00692314600324647,0.00901108603957887,0.00267953421385013,0.007113287348902,0.00289820366126789,0.00370168910960307,0.00566099640233263,0.00696413003150057,0.00410956285124776,0.00571030624535386,0.0104205480843527,0.00328103371127746,0.00806648214965443,0.0077192706873534,0.00496012165476497,0,0.00329420903198481,0.00472234683422065
"Ala_1.1",0.0225776055489392,0.0182718105324703,0,0.0269150261966146,0.0226670175653743,0.0217572453625466,0.0151999398151644,0.0177239448334764,0.0273098246076276,0.0253529836008425,0.0200356470674734,0.0264617645631343,0.0175665252550053,0.0193433832513857,0.0210830129550442,0.0273583080291698,0.0211804681797791,0.0246117815457876,0.0310933811528657,0.0230321518587272,0.0316032410679965,0.0233840366954696,0.0256984206845705,0,0.0159710497579714,0.0290683982786066
"Ala_2.1",0,0.000616472220681675,0,0.00427663027209701,0.00104424370026273,0.0011611348664149,0.000597045119355194,0.000894693052863036,0.00266776116036386,0.0015827836358966,0.00175785690381741,0.0030646917613403,0.000637760202937547,0.000955890665201551,0.000762028431843312,0.00304050140841925,0.00130734806857035,0.00119358540273769,0.00428541718888637,2.19272227240284e-05,0.00390446418797891,0.000682559558666406,0.00315776937478163,0.00255227439569045,0.00110834418220468,0.00119912328329785
"Ala_2.2",0,0.000458746264626595,0,0.00231237042159433,0.000598176102041232,0.000765185598376363,0,0,0.00164165125438058,0.00110198746077437,0.00114564614547819,0.00213882136616407,0,0.00101633042814119,0,0.00254754685413179,0,0.000784854421249841,0.00234266289837041,0.000130709782735225,0.00182065533677565,0.000751976113544767,0.00126181603564194,0,0.000831871331368589,0.00116340090398873
"Ala_3.2",0,0,0,0.0181675222548355,0.00121848998358378,0.0031751973503103,0.000580735361017142,0.000973074185858461,0.0159661756914477,0.00339176340757228,0.00410309805142875,0.0134747740932721,0.000718807505697998,0.0013388921297201,0.00135700448964983,0.0182318786600448,0.00134035388179481,0.00257042836299258,0.0195356947134009,0,0.0172125103225502,0.00171366381360383,0.0152000257302787,0,0.00153324051144442,0.00885953310158409
"Asp_0.0",0.945707266624501,0.939704580843744,0.942336885108641,0.244274550110324,0.468000322417486,0.32148982997059,0.931781389053952,0.928988624606301,0.917379008991051,0.298293095193899,0.310997970800251,0.249858639173377,0.936511181939525,0.931349844237084,0.933926825666952,0.912735095066602,0.484248403486812,0.305261946774734,0.242327310852308,0.935886215436693,0.230857753578448,0.444865146418547,0.921021707266269,0.925380655172739,0.925109584020397,0.919281254195411
"Asp_1.0",0.0130560946544328,0.0137952220452617,0.0123131628962072,0.0286467426696278,0.0486657107078925,0.0378556066321701,0.0134050571235713,0.0140896292136692,0.0139312502069697,0.0413531242537099,0.037502573276677,0.025311661812154,0.0128785765358415,0.0149683391774456,0.0126971170861971,0.0146335808583954,0.0442536804944103,0.0376742479975407,0.0290909267517636,0.014684384709766,0.0309726936730326,0.0463025609926896,0.0134416323487975,0.0143126938105461,0.0150150560842456,0.0135082748996133
"Asp_1.1",0.0345822320370675,0.0383511224907691,0.0369627789763858,0.0871381048490187,0.137033006028073,0.114724286527305,0.036225208755479,0.0397829764386319,0.0361234479997081,0.120815428690929,0.115017174929353,0.0853046921619787,0.0351492970565718,0.0386513545891682,0.0365707603204899,0.0382631902493969,0.130169114872662,0.11470366738366,0.0939959637403873,0.0419278922409553,0.098379733954711,0.135133104691271,0.033949343559804,0.037699769692697,0.0403542735227965,0.0377517003774278
"Asp_2.1",0.000351171690193099,0.000365905552865174,0.000481870799607493,0.0878994676124844,0.0686265153200201,0.0869077266632825,0.00178165156242666,0.00125267682232626,0.0027199336172056,0.0939144131974326,0.089634601876318,0.0847800365607869,0.00140479822527663,0.000859733363647642,0.00137194923791128,0.00310577156327847,0.0672686568247772,0.0891387377923332,0.091235506068623,0.000206441540643312,0.0919546334945087,0.0714043068703735,0.00269399322097096,0.00200808347698505,0.00157787992710038,0.00211453776051512
"Asp_2.2",0.000421426456889956,0.000641397688512007,0.000941846806792267,0.0928666714438395,0.0710501231057659,0.0938240032955029,0.00245527009874934,0.00216848718923452,0.00310417662448583,0.0983363705387175,0.0925778130909448,0.090643271167943,0.00168220048725864,0.00165204175234145,0.00262222910645219,0.00398577871605658,0.0698659708304781,0.0933045804112613,0.0956061800724241,0.000488005220365341,0.0997401499239991,0.0747170289130784,0.00334911927986438,0.00296062888083093,0.00181919945322831,0.00304454136180604
"Asp_3.2",0.000104169531126588,0.000117490401392155,0.000230364741146076,0.0525663024503603,0.0213795305172416,0.0398346979030712,0.00079515564765061,0.00104786017005979,0.00207736488319454,0.0439748381516956,0.0404647324075554,0.0522041414188818,0.000747781457859034,0.000923801992083928,0.000891807438908475,0.00229114089696635,0.0200599010440182,0.0401450182565133,0.0535078369908455,0.000130517179335546,0.0541271945366281,0.0217086334998392,0.00197449853137405,0.00105819705607276,0.00115196456195635,0.00202398600373158
"Asp_3.3",0.00119162540428194,0.00228165352194038,0.00178273686801333,0.0415837189226059,0.0173177555799491,0.0337705519005067,0.00264946592525395,0.00244210381756939,0.00477051909923126,0.0361491115908384,0.0343606479232644,0.0452382714529498,0.00311707044513762,0.00204285175610266,0.00235712071089025,0.00325746856025593,0.0157786930363986,0.0338565415773092,0.0445077906467105,0.00190787820719868,0.0459763437653454,0.0171624987496882,0.0049137991520762,0.00359695799217251,0.00213554466314354,0.00453901278284867
"Asp_4.3",0.00458601360150686,0.00474262745551504,0.00495035380320726,0.36502444194174,0.167927036323572,0.271593297107572,0.0109068018329171,0.0102276417422079,0.0198942985781545,0.267163618382778,0.279444485695637,0.366659286251929,0.0085090938525297,0.00955203313212685,0.00956219043219875,0.0217279740890485,0.168355579410444,0.285915259806648,0.349728484876938,0.00476866546504244,0.347991497073327,0.188706719864514,0.0186559066408441,0.0129830139179561,0.0128364977671328,0.0177366926186462
"Glu_0.0",0.761654982786114,0.760971115645951,0.75408023998895,0.195103084986762,0.431137220818434,0.275293897712106,0.665723795597332,0.617566586797136,0.478094037456322,0.271795963177222,0.279009287398966,0.197879868298637,0.682038864818923,0.627436023183344,0.623132608691549,0.463002467874294,0.433230437565787,0.259158350506462,0.198492287170212,0.758474196670599,0.186350574066347,0.415146864810447,0.484657354570969,0.634688750257848,0.577558225510105,0.493206881631396
"Glu_1.0",0.0101107161803939,0.0112137512041545,0.0105908843273351,0.0149482391622732,0.0382923450665817,0.0256434358198925,0.0112738606914784,0.0100448184278646,0.00910064198014221,0.0275512757070694,0.0248107197274049,0.014064547822284,0.0110172083275045,0.0103221120471163,0.00958085147475393,0.00951962479709856,0.0372245909534332,0.024356161174259,0.0160199472160231,0.0110781207303455,0.0164118004810661,0.0360419670558624,0.00899268707180853,0.0121722690468964,0.0101295935253011,0.00855374849635435
